3.4476504	8.734048	1.2066777	1447394654013
2.5474305	9.825804	0.59376204	1447394654024
2.873042	9.615114	-0.19153613	1447394654043
2.8538885	9.059659	1.7812861	1447394654064
3.1028855	8.504205	1.7429788	1447394654087
3.1603463	8.791509	0.7086837	1447394654102
3.0262709	9.442732	-0.21068975	1447394654123
2.930503	9.078813	0.82360536	1447394654154
2.8538885	9.11712	1.0342951	1447394654169
2.9113493	9.002198	0.90021986	1447394654185
2.9496565	9.212888	0.7469909	1447394654203
3.083732	9.021352	0.78529817	1447394654224
3.122039	9.136273	0.90021986	1447394654243
3.064578	9.097966	0.7278373	1447394654262
3.2561142	8.848969	1.2641385	1447394654282
2.2601264	9.672575	0.47884035	1447394654303
2.6048915	8.944737	0.8810662	1447394654326
3.8881836	6.6271505	1.685518	1447394654343
4.1371803	6.7229185	0.5363012	1447394654363
3.5434184	8.1402855	0.038307227	1447394654382
3.5434184	8.236053	0.038307227	1447394654402
3.4476504	8.389283	-0.019153614	1447394654424
2.681506	8.00621	0.019153614	1447394654444
2.1068976	8.063671	-0.1340753	1447394654463
3.0071173	9.385271	1.0726024	1447394654483
3.1986535	9.691729	0.7661445	1447394654502
3.5625722	9.442732	-0.038307227	1447394654523
2.8921957	9.251195	0.6895301	1447394654543
3.122039	9.3661175	0.7278373	1447394654563
3.7349546	8.178593	0.9768343	1447394654583
1.7621324	10.5919485	1.340753	1447394654603
4.0797195	6.531382	-1.7238252	1447394654623
0.21068975	9.883265	-6.703765	1447394654642
-2.3942018	8.676587	-1.4173675	1447394654663
-3.217807	8.408437	2.6048915	1447394654682
-3.3901896	10.534488	-0.7278373	1447394654703
2.0111294	12.469003	-0.49799395	1447394654722
0.7278373	9.9790325	-2.528277	1447394654742
0.2873042	12.6222315	0.5363012	1447394654763
0.93852705	11.147403	0.63206923	1447394654783
0.6703765	10.362105	-0.45968673	1447394654803
1.8004397	11.683704	-0.51714754	1447394654823
1.2066777	9.9790325	0.05746084	1447394654842
0.05746084	9.021352	0.038307227	1447394654862
-0.32561144	8.2169	-1.6663644	1447394654883
-0.63206923	8.00621	-1.4748282	1447394654903
-0.1340753	10.01734	-0.8619126	1447394654923
-0.17238252	10.97502	-0.5554548	1447394654942
-0.2873042	11.109096	0.05746084	1447394654963
-0.32561144	11.415554	-0.7469909	1447394654983
-0.5746084	11.166556	0.7469909	1447394655003
-0.9768343	10.783484	1.1300632	1447394655023
-1.4748282	10.668563	0.91937345	1447394655042
-1.5897499	10.43872	-0.15322891	1447394655063
-1.3024458	10.764331	-0.7086837	1447394655083
-1.0342951	10.764331	-1.283292	1447394655102
-0.7469909	10.151415	0.19153613	1447394655123
-0.30645782	9.3661175	0.17238252	1447394655142
-0.22984336	9.5385	0.34476504	1447394655163
0.21068975	9.32781	0.78529817	1447394655183
-0.095768064	8.695741	3.6391866	1447394655203
1.2641385	7.967903	-3.0071173	1447394655223
-0.095768064	9.155427	0.80445176	1447394655242
0.61291564	9.251195	1.0151415	1447394655263
0.91937345	9.097966	0.30645782	1447394655283
0.91937345	9.423578	-0.45968673	1447394655303
0.9959879	9.481039	-0.59376204	1447394655324
1.0342951	9.11712	-0.5554548	1447394655342
1.2066777	8.810662	-0.36391866	1447394655362
1.5514427	9.346964	-0.095768064	1447394655383
1.7621324	9.595961	-0.19153613	1447394655402
1.7429788	9.883265	0.11492168	1447394655423
1.7238252	9.825804	-0.019153614	1447394655442
1.7621324	9.212888	-0.7278373	1447394655463
1.7812861	9.155427	-0.4213795	1447394655483
1.7812861	8.983045	-0.34476504	1447394655503
1.8962077	9.021352	-0.6512229	1447394655522
1.8004397	9.270349	0.0	1447394655542
1.7812861	9.212888	0.45968673	1447394655563
1.6663644	9.040505	0.47884035	1447394655583
1.2449849	8.7532015	0.19153613	1447394655603
1.0726024	8.944737	-0.19153613	1447394655624
1.0342951	9.557653	-0.45968673	1447394655644
1.283292	8.90643	-0.21068975	1447394655662
1.3215994	8.791509	0.019153614	1447394655683
1.4939818	8.829816	-0.4405331	1447394655702
1.5514427	8.485051	-1.1875241	1447394655723
1.4556746	8.42759	-1.4173675	1447394655747
0.91937345	9.691729	-0.7661445	1447394655762
1.1683705	10.093954	-0.842759	1447394655782
1.5897499	10.28549	-1.3024458	1447394655803
1.8579005	11.243171	-0.8619126	1447394655822
2.2984335	11.434708	0.4405331	1447394655842
2.9879637	11.415554	0.30645782	1447394655862
3.7732618	11.568783	-0.4213795	1447394655883
4.9224787	12.545617	-1.6280571	1447394655902
4.711789	13.024457	-1.7046716	1447394655922
3.3327289	12.50731	-0.93852705	1447394655959
1.4748282	12.334928	0.22984336	1447394655967
0.05746084	10.70687	-1.436521	1447394655982
0.15322891	10.093954	-1.7046716	1447394656002
-0.19153613	10.0748005	-2.9496565	1447394656026
-0.8619126	10.515334	-3.9264908	1447394656044
-1.4556746	11.032481	0.4405331	1447394656062
0.19153613	12.603078	0.2681506	1447394656088
0.842759	12.430696	-1.0726024	1447394656102
0.4405331	11.415554	-2.0494366	1447394656123
-0.2681506	8.446744	-1.4939818	1447394656149
-0.05746084	7.9487495	-1.9536686	1447394656163
0.40222588	8.37013	-3.0071173	1447394656183
0.6512229	7.5848308	-0.8810662	1447394656203
0.38307226	5.439626	2.3750482	1447394656223
0.78529817	5.1140146	0.34476504	1447394656243
0.80445176	4.232949	0.21068975	1447394656262
0.0	3.7349546	0.82360536	1447394656282
-1.4748282	4.4819455	3.5051112	1447394656303
-2.432509	4.960786	5.363012	1447394656323
-3.2369606	5.2480903	6.3589997	1447394656345
-4.2521024	5.0182467	6.7612257	1447394656363
-4.999093	6.0525417	6.3589997	1447394656388
-2.9879637	7.374141	5.803545	1447394656402
