"xplane" "yplane" "zplane" "time" "modulus"
"92" -6.668522 -3.8442068 -0.19613299 2015-11-05 00:22:06 7.69971296448229
"93" -13.062457 -1.8828768 2.2751427 2015-11-05 00:22:06 13.3921350884088
"94" -4.785645 -4.0403395 1.2944778 2015-11-05 00:22:06 6.39549952044233
"95" -6.0408964 -3.0596747 3.334261 2015-11-05 00:22:06 7.54793581063552
"96" -11.571847 -6.6292953 6.3154826 2015-11-05 00:22:07 14.7560333300286
"97" -11.6110735 -6.864655 -1.1375713 2015-11-05 00:22:07 13.5364169762168
"98" -10.708861 -6.1978025 -4.864098 2015-11-05 00:22:07 13.294807599207
"99" -8.825985 -4.3149257 -3.1773546 2015-11-05 00:22:07 10.3253172963782
"100" -5.217138 -4.001113 -2.745862 2015-11-05 00:22:07 7.12510998321128
"101" -0.5099458 -4.0403395 -4.275699 2015-11-05 00:22:07 5.9047430031119
"102" -0.4707192 -6.00167 -0.70607877 2015-11-05 00:22:07 6.06136672571404
"103" -4.3541527 -6.9038815 8.355266 2015-11-05 00:22:07 11.6804407207826
"104" -4.5502853 -10.983448 2.1574628 2015-11-05 00:22:07 12.0828751550897
"105" -9.610517 -12.827098 -1.4513842 2015-11-05 00:22:07 16.0935700267188
"106" -11.571847 -11.29726 -0.9022118 2015-11-05 00:22:07 16.1972131130966
"107" -10.826541 -8.276813 -0.588399 2015-11-05 00:22:07 13.6405951792747
"108" -6.4723887 -6.786 1.6475172 2015-11-05 00:22:07 9.5214840863589
"109" -4.864098 -8.512172 1.3337044 2015-11-05 00:22:07 9.89420481583878
"110" -2.9812214 -9.5320635 1.5298374 2015-11-05 00:22:07 10.10387638851
"111" -5.0210047 -10.473502 1.4121575 2015-11-05 00:22:07 11.7003812393542
"112" -6.00167 -10.238142 1.3337044 2015-11-05 00:22:07 11.942292988687
"113" -1.372931 -5.8055367 1.0591182 2015-11-05 00:22:07 6.05895430477728
"114" 0.78453195 -4.864098 2.0790098 2015-11-05 00:22:07 5.34763699989732
"115" 4.275699 -17.338158 5.295591 2015-11-05 00:22:07 18.6262344238133
"116" 8.472945 -19.770206 0.588399 2015-11-05 00:22:07 21.5173896102353
"117" 4.197246 -9.218251 -1.5690639 2015-11-05 00:22:07 10.249633505926
"118" 1.1375713 -3.7657535 -3.2558076 2015-11-05 00:22:07 5.10639315109635
"119" 0.70607877 -2.3143694 -1.0198916 2015-11-05 00:22:07 2.6258392610462
"120" 0.588399 -3.1773546 0.35303938 2015-11-05 00:22:07 3.25060493465031
"121" 1.7259704 -4.6679654 0.5099458 2015-11-05 00:22:08 5.00289111576606
"122" 6.1193495 -14.396162 9.492837 2015-11-05 00:22:08 18.2978106051506
"123" 1.8044236 -14.043122 11.218807 2015-11-05 00:22:08 18.0645191062029
"124" 2.2751427 -6.550842 7.1784678 2015-11-05 00:22:08 9.98099219366312
"125" 5.3348174 -6.9038815 2.6281822 2015-11-05 00:22:08 9.11214563831054
"126" 8.825985 -11.29726 -1.4906107 2015-11-05 00:22:08 14.4134664458894
"127" 2.3928225 -10.512729 -0.35303938 2015-11-05 00:22:08 10.7873864929267
"128" 2.1574628 -9.179024 -2.432049 2015-11-05 00:22:08 9.73776101906187
