4.2904096	0.9768343	9.5385	1447393042725
4.175488	1.0151415	9.385271	1447393042746
4.309563	1.283292	9.078813	1447393042777
4.462792	1.091756	8.963891	1447393042790
4.4244847	0.7278373	8.772355	1447393042823
5.535394	-1.1683705	7.7189064	1447393042825
4.7884035	1.2258313	9.251195	1447393042857
5.1140146	0.90021986	8.925584	1447393042868
4.8267107	0.91937345	8.734048	1447393042887
4.960786	0.7661445	9.021352	1447393042906
4.3478703	0.47884035	8.561666	1447393042928
4.5202527	0.59376204	8.542512	1447393042946
4.865018	-0.095768064	8.389283	1447393042966
4.9224787	-0.91937345	8.312668	1447393042985
3.6008794	0.17238252	9.174581	1447393043005
4.1180267	-0.11492168	9.385271	1447393043025
4.003105	-0.63206923	9.3661175	1447393043045
3.5817258	0.47884035	9.308656	1447393043066
3.9073372	2.030283	9.519346	1447393043085
3.4859576	0.5746084	10.113108	1447393043105
2.777274	0.4405331	9.32781	1447393043125
2.585738	0.5363012	9.3661175	1447393043145
2.5474305	2.0494366	8.848969	1447393043165
2.9113493	1.1492168	10.055647	1447393043185
2.834735	0.9576807	9.9790325	1447393043205
2.834735	1.6089035	9.059659	1447393043225
3.6774938	1.4748282	9.5385	1447393043245
3.7349546	0.8619126	11.070788	1447393043266
2.6623523	0.17238252	10.898406	1447393043285
3.5242648	-0.19153613	8.504205	1447393043305
4.9799395	0.21068975	9.040505	1447393043325
4.6926355	0.17238252	11.224017	1447393043345
4.271256	1.2449849	9.749189	1447393043365
3.5817258	2.2409728	9.32781	1447393043385
3.3135753	1.8962077	8.944737	1447393043405
3.1028855	1.2449849	8.465898	1447393043425
2.5091233	1.3599066	8.561666	1447393043445
1.532289	2.0685902	10.113108	1447393043466
2.0111294	3.083732	11.243171	1447393043490
1.9919758	2.6623523	10.247183	1447393043505
2.1260512	1.4556746	9.193734	1447393043525
2.834735	0.5363012	8.619126	1447393043545
2.719813	0.7086837	9.442732	1447393043565
2.5091233	1.3982137	9.940725	1447393043585
2.566584	2.1452048	9.710882	1447393043605
2.4516625	0.90021986	9.002198	1447393043625
2.336741	0.78529817	8.714894	1447393043645
1.9536686	1.1492168	8.983045	1447393043665
1.9728222	2.2601264	9.174581	1447393043685
2.4516625	3.3901896	8.925584	1447393043705
2.27928	2.2409728	8.944737	1447393043725
1.9536686	1.340753	9.040505	1447393043746
2.0111294	1.5131354	9.11712	1447393043765
1.532289	1.2449849	10.132261	1447393043785
1.6089035	1.2258313	10.534488	1447393043805
1.6663644	1.0151415	10.208876	1447393043825
2.1452048	1.6280571	8.734048	1447393043845
1.0726024	1.0726024	8.236053	1447393043865
2.4516625	0.30645782	11.032481	1447393043885
3.6774938	-0.2873042	11.434708	1447393043905
4.1180267	-1.0534488	9.595961	1447393043925
5.3438582	-3.620033	8.312668	1447393043947
6.1866174	-3.6774938	5.841852	1447393043966
4.501099	0.7469909	8.063671	1447393043985
2.1068976	-1.4556746	7.872135	1447393044005
3.2944214	-0.34476504	9.653421	1447393044025
3.2944214	-0.9576807	9.442732	1447393044045
2.719813	-0.45968673	10.266336	1447393044065
2.9113493	-0.6703765	9.576807	1447393044085
2.96881	-0.6703765	9.442732	1447393044105
